Nomor Peraturan,Judul,Detail URL,Document URL,Document Type
PMK 125 TAHUN 2023,Pengelolaan Insentif Fiskal Tahun Anggaran 2024 untuk Penghargaan Kinerja Tahun Sebelumnya,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/29fc81d4-4853-49b0-5dd2-08dbf6b83bff,https://jdih.kemenkeu.go.id/download/cbe64ccc-094d-4547-821e-d109de3d503e/2023pmkeuangan125.pdf,pdf
PMK 124 TAHUN 2023,Pejabat Lelang Kelas I,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ed107928-bf52-48ac-df6d-08dbf4697a8a,https://jdih.kemenkeu.go.id/download/56a5e481-c602-4f0a-b07c-79a718cedba8/2023pmkeuangan124.pdf,pdf
PMK 123 TAHUN 2023,Tata Cara Pemeriksaan Pelanggaran Disiplin dan Penjatuhan Hukuman Disiplin di Lingkungan Kementerian Keuangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4de41049-a358-418e-df68-08dbf4697a8a,https://jdih.kemenkeu.go.id/download/6181276b-d229-45cf-9a0b-0124ad560a94/2023pmkeuangan123.pdf,pdf
PMK 122 TAHUN 2023,Petunjuk Pelaksanaan Lelang,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fe1bd404-e081-4ccd-5dd1-08dbf6b83bff,https://jdih.kemenkeu.go.id/download/4f42a0c7-f323-4852-aab3-cde2dd551cc5/2023pmkeuangan122.pdf,pdf
PMK 121 TAHUN 2023,"Pelaporan Pengelolaan Akumulasi Iuran Pensiun Pegawai Negeri Sipil, Pejabat Negara, Prajurit Tentara Nasional Indonesia, dan Anggota Kepolisian Negara Republik Indonesia",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/bfdd518e-2fc1-47b2-f375-08dbefe22683,https://jdih.kemenkeu.go.id/download/1a1dd996-7c10-49bb-80f7-62d492a7506d/2023pmkeuangan121.pdf,pdf
PMK 120 TAHUN 2023,Pajak Pertambahan Nilai atas Penyerahan Rumah Tapak dan Satuan Rumah Susun yang Ditanggung Pemerintah Tahun Anggaran 2023,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/eb75015a-bd00-49e8-d226-08dbec919005,https://jdih.kemenkeu.go.id/download/ff256820-7352-4b3e-900a-ca30f7abf760/2023pmkeuangan120.pdf,pdf
PMK 119 TAHUN 2023,"Perubahan atas Peraturan Menteri Keuangan Nomor 113/PMK.05/2012 tentang Perjalanan Dinas Dalam Negeri bagi Pejabat Negara, Pegawai Negeri, dan Pegawai Tidak Tetap",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4adacb29-6a89-4f10-2f62-08dbecf8b942,https://jdih.kemenkeu.go.id/download/e515828e-dc32-4470-aa11-249fac18b91a/2023pmkeuangan119.pdf,pdf
PMK 118 TAHUN 2023,Pedoman Pengelolaan Barang Milik Negara dengan Menggunakan Sistem Informasi Manajemen Aset Negara;,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/6c5495c8-2709-43e1-487a-08dbe95b88fd,https://jdih.kemenkeu.go.id/download/5d3f3816-bfc9-492d-8b6b-332acee5d33f/2023pmkeuangan118 (2).pdf,pdf
PMK 117 TAHUN 2023,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak Kebutuhan Mendesak yang Berlaku pada Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/93fb0c66-c757-4bc5-d158-08dbe71282b9,https://jdih.kemenkeu.go.id/download/cc3a0938-f41b-4a65-bcb1-f265ea6493e0/2023pmkeuangan117.pdf,pdf
PMK 116 TAHUN 2023,Pajak Pertambahan Nilai atas Penyerahan Kendaraan Bermotor Listrik Berbasis Baterai Roda Empat Tertentu dan Kendaraan Bermotor Listrik Berbasis Baterai Bus Tertentu yang Ditanggung Pemerintah Tahun Anggaran 2023,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/65f536a6-834e-4193-f374-08dbefe22683,https://jdih.kemenkeu.go.id/download/6183e3be-6a58-4ab5-ba79-60a80cb28a57/2023pmkeuangan116.pdf,pdf
PMK 115 TAHUN 2023,Petunjuk Teknis Akuntansi Penerimaan Negara Bukan Pajak dari Kegiatan Usaha Hulu Minyak dan Gas Bumi,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/6af1b123-3491-4939-e004-08dbe429b796,https://jdih.kemenkeu.go.id/download/19b9991c-04d3-4155-a424-a2bffc173609/2023pmkeuangan115.pdf,pdf
PMK 114 TAHUN 2023,"Pembelian Kembali Surat Utang Negara di Pasar 
Sekunder",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/9371baf6-3567-4f13-dbef-08dbdc5860c5,https://jdih.kemenkeu.go.id/download/1f268046-ee27-4cb4-baff-586f4e18ee3c/2023pmkeuangan114.pdf,pdf
PMK 113 TAHUN 2023,Standar Biaya Keluaran Tahun Anggaran 2024,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f86d8260-6fc3-49b5-6002-08dbdb753701,https://jdih.kemenkeu.go.id/download/b505f746-7d21-406f-9104-e044070aa526/2023pmkeuangan113.pdf,pdf
PMK 112 TAHUN 2023,"Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 84/PMK.08/2020 tentang Tata Cara Pelaksanaan, Penatausahaan, Pemantauan, Evaluasi dan Pelaporan Pemberian Hibah kepada Pemerintah Asing/Lembaga Asing",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f3a1cc27-82e3-430f-4635-08dbd5c97bd8,https://jdih.kemenkeu.go.id/download/dc2984c2-2dcb-4af9-887c-efb295654fb7/2023pmkeuangan112.pdf,pdf
PMK 111 TAHUN 2023,"Perubahan atas Peraturan Menteri Keuangan Nomor 96 Tahun 2023 tentang Ketentuan Kepabeanan, Cukai, dan Pajak atas Impor dan Ekspor Barang Kiriman",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a09a567c-ba82-4efa-5db6-08dbce4d3ce0,https://jdih.kemenkeu.go.id/download/a2ac470d-fe74-445e-9bab-58714c9d7777/2023pmkeuangan111.pdf,pdf
PMK 109 TAHUN 2023,Mekanisme Pelaksanaan Anggaran atas Pekerjaan yang Belum Diselesaikan pada Akhir Tahun Anggaran,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e9fbab12-a9ba-43aa-5f19-08dbd0250dab,https://jdih.kemenkeu.go.id/download/86fae470-e102-4e16-9bcb-e2011e7c220a/2023pmkeuangan109.pdf,pdf
PMK 110 TAHUN 2023,Indikator Tingkat Kinerja Daerah dan Petunjuk Teknis Bagian Dana Alokasi Umum yang Ditentukan Penggunaannya,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d73c5f76-32f4-4f73-5f1a-08dbd0250dab,https://jdih.kemenkeu.go.id/download/a44b5157-ba73-4a87-b260-079a29da202f/2023pmkeuangan110.pdf,pdf
PMK 108 TAHUN 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 90 Tahun 2023 tentang Penetapan Kurang Bayar dan Lebih Bayar Dana Bagi Hasil pada Tahun 2023,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f6dd6fdc-195f-45fe-5f18-08dbd0250dab,https://jdih.kemenkeu.go.id/download/2f1c27a3-3c15-4d00-be1e-d438cfce99da/2023pmkeuangan108.pdf,pdf
PMK 107 TAHUN 2023,Tata Cara Penyaluran Hibah kepada Daerah Tahun Anggaran 2023,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2ad5aa13-ed47-4ec4-5f17-08dbd0250dab,https://jdih.kemenkeu.go.id/download/9b0c37a7-4ab0-4ed0-ace5-a2d37a946405/2023pmkeuangan107.pdf,pdf
PMK 106 TAHUN 2023,PenyelenggaraanBuku Rekening Barang Kena Cukai dan Buku Rekening Kredit,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e45a30d3-1426-493e-5f16-08dbd0250dab,https://jdih.kemenkeu.go.id/download/0d321b31-78b1-42d1-9d1b-88e055e5ad66/2023pmkeuangan106.pdf,pdf
PMK 105 TAHUN 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 81/PMK.04/2021 tentang Penindakan atas Barang yang Diduga terkait dengan Tindakan Terorisme dan/ atau Kejahatan Lintas Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/30050077-72b9-4676-5f15-08dbd0250dab,https://jdih.kemenkeu.go.id/download/595e969f-b33a-489e-8d45-e5c5eec35a9d/2023pmkeuangan105.pdf,pdf
PMK 104 TAHUN 2023,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak Kebutuhan Mendesak atas Layanan Izin dan Pengamanan Keramaian yang Bersifat Komersial yang Berlaku pada Kepolisian Negara Republik Indonesia,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/412d8587-704d-4b39-5f14-08dbd0250dab,https://jdih.kemenkeu.go.id/download/bb435b6f-3ba8-4955-bf76-3519e439b89f/2023pmkeuangan104.pdf,pdf
PMK 103 TAHUN 2023,Pemberian Dukungan Fiskal melalui Kerangkan Pendanaan dan Pembiayaan dalam Rangka Percepatan Transisi Energi di Sektor Ketenagalistrikan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f5fef8a4-344b-4702-532f-08dbcf0c65d9,https://jdih.kemenkeu.go.id/download/6c03000e-0ccd-4650-9e3a-1a649d0dcd2b/2023pmkeuangan103.pdf,pdf
PMK 102 TAHUN 2023,"Tata Cara Penyampaian, Pencantuman, dan Penghapusan Ketentuan Tata Niaga Post Border pada Sistem Indonesia National Single Window",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/aee874a5-2550-4bbd-532e-08dbcf0c65d9,https://jdih.kemenkeu.go.id/download/227094ea-4faa-4019-baa9-4067d57f5130/2023pmkeuangan102.pdf,pdf
PMK 101 TAHUN 2023,"Tata Cara Perencanaan, Pencairan, Pertanggungjawaban, dan Pengawasan Anggaran yang Bersumber dari Penerimaan Negara Bukan Pajak Bendahara Umum Negara Pengelolaan Kas Negara",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/37ca32a0-2f13-490b-aa72-08dbcbee7c09,https://jdih.kemenkeu.go.id/download/b189e691-d420-4b8c-b0c3-9ffc985536c7/2023pmkeuangan101.pdf,pdf
PMK 100 TAHUN 2023,Penggunaan Proyek sebagai Dasar Penerbitan Surat Berharga Syariah Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/0d68e417-c411-4413-532d-08dbcf0c65d9,https://jdih.kemenkeu.go.id/download/321bacae-11f2-4c89-9030-27ef3cfc02fc/2023pmkeuangan100.pdf,pdf
PMK 99 TAHUN 2023,Tarif Layanan Badan Layanan Umum Badan Pelaksana Otorita Labuan Bajo Flores pada Kementerian Pariwisata dan Ekonomi Kreatif,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/56117780-0380-4aaf-532c-08dbcf0c65d9,https://jdih.kemenkeu.go.id/download/6d298f7d-8a3c-4fe5-b80d-b1b0419a1c11/2023pmkeuangan099.pdf,pdf
PMK 98 TAHUN 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 201/PMK.07 /2022 tentang Pengelolaan Dana Desa,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a7d20e6d-bf0c-4c67-8695-08dbbe3cdba7,https://jdih.kemenkeu.go.id/download/b66bb212-a7b1-4434-ba91-3d0bc7517532/2023pmkeuangan098.pdf,pdf
PMK 97 TAHUN 2023,"Insentif
Fiskal untuk Penghargaan Kinerja Tahun Berjalan Kategori Peningkatan Kesejahteraan Masyarakat pada Tahun Anggaran 2023",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3da90631-bc9b-443a-8694-08dbbe3cdba7,https://jdih.kemenkeu.go.id/download/a485254e-184c-4e8b-b91a-a87a63334890/2023pmkeuangan097.pdf,pdf
PMK 96 TAHUN 2023,"Ketentuan Kepabeanan, Cukai, dan Pajak atas Impor dan Ekspor Barang Kiriman",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/096ada78-1085-4ea9-3727-08dbbb1502da,https://jdih.kemenkeu.go.id/download/4d5d2359-2490-4a4b-a4fe-a49d81a22a64/2023pmkeuangan096.pdf,pdf
PMK 95 TAHUN 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 139/PMK.06/2020 tentang Tata Cara Pendanaan Pengadaan Tanah bagi Proyek Strategis Nasional oleh Lembaga Manajemen Aset Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/cd3640d0-c10a-43a8-f7f5-08dbb8339da2,https://jdih.kemenkeu.go.id/download/a99a23d8-00fd-4567-bdeb-4c6ef10c7fcd/2023pmkeuangan095.pdf,pdf
PMK 94 TAHUN 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 34/PMK.03/2018 tentang Pedoman Pelaksanaan Pemeriksaan Bersama atas Pelaksanaan Kontrak Bagi Hasil dengan Pengembalian Biaya Operasi di Bidang Usaha Hulu Minyak dan Gas Bumi,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/9813ae70-1f2a-4b81-3729-08dbbb1502da,https://jdih.kemenkeu.go.id/download/e074d206-4deb-4c19-b37b-ae8dc37bebd7/2023pmkeuangan094.pdf,pdf
PMK 93 TAHUN 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 153/PMK.05/2022 tentang Tata Cara Pemberian Subsidi Bunga Pinjaman dalam rangka Penyelenggaraan Cadangan Pemerintah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1568c9c1-fcdf-4a50-3728-08dbbb1502da,https://jdih.kemenkeu.go.id/download/c7ecfadf-d2f3-48e5-873c-8100c8f082a1/2023pmkeuangan093.pdf,pdf
PMK 92 TAHUN 2023,Peraturan Menteri Keuangan tentang Mekanisme Pelaksanaan dan Pertanggungjawaban atas Pajak Ditanggung Pemerintah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/cdce4024-877f-457f-372a-08dbbb1502da,https://jdih.kemenkeu.go.id/download/a3449575-8378-4e4f-8a93-37fd6c92ca73/2023pmkeuangan092.pdf,pdf
PMK 91 TAHUN 2023,Pengelolaan Dana Bagi Hasil Perkebunan Sawit,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/dd838939-082e-4ad0-80b4-08dbb45e03ed,https://jdih.kemenkeu.go.id/download/fde25ad9-3d72-43d7-a413-ef6286b3635c/2023pmkeuangan091.pdf,pdf
PMK 90 TAHUN 2023,Penetapan Kurang Bayar dan Lebih Bayar Dana Bagi Hasil pada Tahun Anggaran 2023,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2eaec142-48dc-4c77-80b3-08dbb45e03ed,https://jdih.kemenkeu.go.id/download/d67997eb-73a7-472b-8747-8b9541035147/2023pmkeuangan090.pdf,pdf
PMK 89 TAHUN 2023,Tata Cara Pelaksanaan Pemberian Penjaminan Pemerintah untuk Percepatan Penyelenggaraan Prasarana dan Sarana Kereta Cepat antara Jakarta dan Bandung,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/fb247889-0bc3-4510-80b0-08dbb45e03ed,https://jdih.kemenkeu.go.id/download/26015aaf-3026-4766-b3de-bf3021ef44e5/2023pmkeuangan089.pdf,pdf
PMK 88 TAHUN 2023,Tata Cara Pengenaan Tarif Bea Masuk Atas Barang Impor Berdasarkan Persetujuan Kemitraan Ekonomi Komprehensif antara Pemerintah Republik Indonesia dan Pemerintah Persatuan Emirat Arab (Comprehensive Economic Partnership Agreement Between the Government of the Republic of Indonesia and the Government of the United Arab Emirates),https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d22cdaf1-c865-465e-dc6a-08dbaaf1a4de,https://jdih.kemenkeu.go.id/download/2e1419b5-2419-4629-a7d8-47900e7c065a/2023pmkeuangan088.pdf,pdf
PMK 87 TAHUN 2023,Penetapan Tarif Bea Masuk dalam Rangka Persetujuan Kemitraan Ekonomi Komprehensif antara Pemerintah Republik Indonesia dan Pemerintah Persatuan Emirat Arab (Comprehensive Economic Partnership Agreement Between The Government of The Republic Indonesia and The Government of The United Arab Emirates) ,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d3c8665e-f2ee-478f-dc69-08dbaaf1a4de,https://jdih.kemenkeu.go.id/download/4c80abfe-9780-4cc5-a8ad-631b880a7187/2023pmkeuangan087.pdf,pdf
PMK 86 TAHUN 2023,"Perubahan atas Peraturan Menteri Keuangan Nomor 202/PMK.02/2014 tentang Tata Cara Perhitungan, Pengakuan, dan Pembayaran Unfinded Past Service Liability Program Tabungan Hari Tua Prajurit TNI, Anggota POLRI, dan Pegawai Negeri Sipil Kementerian Pertahanan/POLRI yang dilaksanakan oleh PT ASABRI (Persero)",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5c4d4f91-6666-4bd8-80b2-08dbb45e03ed,https://jdih.kemenkeu.go.id/download/fc5e952d-9ac4-497a-8f11-d243941fbd92/2023pmkeuangan086.pdf,pdf
PMK 85 TAHUN 2023,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang bersifat Volatil yang berlaku pada Kementerian Pertanian,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b10aed35-2c64-4b93-80b1-08dbb45e03ed,https://jdih.kemenkeu.go.id/download/0fbbf4e0-d459-4921-aebd-2d0a1d70933e/2023pmkeuangan085.pdf,pdf
PMK 84 TAHUN 2023,Peta Kapasitas Fiskal Daerah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/803ce9be-7d6a-4c7f-ea46-08dbb7e9ae4c,https://jdih.kemenkeu.go.id/download/00580698-545a-4a49-aa55-d4594e6dea7e/2023pmkeuangan084.pdf,pdf
PMK 83 TAHUN 2023,"Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah, dan Batas Maksimal Kumulatif Pembiayaan Utang Daerah Tahun Anggaran 2024",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2ee0416d-9322-4f87-f7f6-08dbb8339da2,https://jdih.kemenkeu.go.id/download/2bcced20-d377-4220-a579-fa50a7aaeab1/2023pmkeuangan083.pdf,pdf
PMK 82 TAHUN 2023,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak Kebutuhan Mendesak atas Pelayanan Golden Visa yang Berlaku pada Kementerian Hukum dan Hak Asasi Manusia,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4197dafb-6739-43de-21ed-08dba951d1a4,https://jdih.kemenkeu.go.id/download/3efeba58-0ee8-4811-81af-a8d35dafe768/2023pmkeuangan082.pdf,pdf
PMK 81 TAHUN 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 126/PMK.010/2020 tentang Pengenaan Bea Masuk Tindakan Pengamanan Terhadap Impor Produk Sirup Fruktosa,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b682f75c-eb8f-4ee4-b07f-08dbaa315236,https://jdih.kemenkeu.go.id/download/2a90ee39-47e3-4580-807a-c35b43df203b/2023pmkeuangan081.pdf,pdf
PMK 80 TAHUN 2023,Tata Cara Penerbitan Surat Ketetapan Pajak dan Surat Tagihan Pajak,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/195c8fc7-f5eb-422a-b07e-08dbaa315236,https://jdih.kemenkeu.go.id/download/04d5ab92-ea05-4a1c-8fae-29cf98ef4477/2023pmkeuangan080.pdf,pdf
PMK 79 TAHUN 2023,Tata Cara Penilaian untuk Tujuan Perpajakan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e1e9719d-75ac-41f2-e189-08dbafb20dcd,https://jdih.kemenkeu.go.id/download/7c4d8812-728e-4e3e-964f-9a2be2cf01b3/2023pmkeuangan079.pdf,pdf
PMK 78 TAHUN 2023,Penelitian Ulang di Bidang Kepabeanan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/36358884-f7ac-49d7-b60c-08dba834f671,https://jdih.kemenkeu.go.id/download/1e7178fc-af74-4bfc-a99e-a560cf08506b/2023pmkeuangan078.pdf,pdf
PMK 77 TAHUN 2023,"Tarif Layanan Badan Layanan Umum Universitas Pembangunan Nasional Veteran Yogyakarta pada Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/224b4151-9594-4fb7-3ada-08dba2e7b184,https://jdih.kemenkeu.go.id/download/e08bf315-f031-471f-87f7-b9b2369ccd0b/2023pmkeuangan077.pdf,pdf
PMK 76 TAHUN 2023,"Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang bersifat Volatil yang Berlaku pada Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/dc3b9268-8df4-425f-cde3-08db9fded868,https://jdih.kemenkeu.go.id/download/84d39cb9-35f5-43e9-87b5-ee67b9b186ec/2023pmkeuangan076.pdf,pdf
PMK 75 TAHUN 2023,Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Evaporator Tipe Roll Bond dan Tipe Fin,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2a59085c-5f3e-4ed6-b60b-08dba834f671,https://jdih.kemenkeu.go.id/download/9172e840-0ad5-4b7a-8468-a4c2b88bad0b/2023pmkeuangan075.pdf,pdf
PMK 74 TAHUN 2023,Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 10/PMK.010/2021 tentang Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Karpet dan Tekstil Penutup Lantai Lainnya;,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f0cc65c2-4857-41f2-cdca-08dba770dae1,https://jdih.kemenkeu.go.id/download/eff375a8-562e-4a8c-bd1d-fa1b52737eaa/2023pmkeuangan074.pdf,pdf
PMK 73 TAHUN 2023,"Pengenaan dan Pencabutan Sanksi Administratif atas Pelanggaran Ketentuan Devisa Hasil Ekspor dari Kegiatan Pengusahaan, Pengelolaan, dan/atau Pengolahan Sumber Daya Alam",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/94d5b015-ece4-4b09-2418-08db8da37810,https://jdih.kemenkeu.go.id/download/f25630dd-a361-43e7-a36f-d8d947ce4121/2023pmkeuangan073.pdf,pdf
PMK 72 TAHUN 2023,Penyusutan Harta Berwujud dan/atau Amortisasi Harta Tak Berwujud,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/134992d3-ec0d-4564-41f9-08db8b773e4f,https://jdih.kemenkeu.go.id/download/46cededa-86ae-4cc9-93e5-b6bef8892074/2023pmkeuangan072.pdf,pdf
PMK 71 TAHUN 2023,Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 39/PMK.010/2022 tentang Penetapan Barang Ekspor yang Dikenakan Bea Keluar dan Tarif Bea Keluar,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/df03c1ea-3709-4a0f-3c67-08db86979dea,https://jdih.kemenkeu.go.id/download/1fabad6e-f945-4636-ba08-995835061886/2023pmkeuangan071.pdf,pdf
PMK 70 TAHUN 2023,Tarif Layanan Badan Layanan Umum Universitas Islam Negeri Salatiga pada Kementerian Agama,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/33bf8b6f-50b8-4469-41fe-08db8b773e4f,https://jdih.kemenkeu.go.id/download/77ebd1b3-9af8-4017-8620-83d9a61f1739/2023pmkeuangan070.pdf,pdf
PMK 69 TAHUN 2023,Tata Cara Pengelolaan Dana Cadangan Penjaminan untuk Pelaksanaan Kewajiban Penjaminan Pemerintah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/020c20f3-b4c2-447e-41f7-08db8b773e4f,https://jdih.kemenkeu.go.id/download/7b3b3de7-5dde-440b-9af3-40df75efb2e4/2023pmkekuangan069.pdf.pdf,pdf
PMK 68 TAHUN 2023,"Perubahan atas Peraturan Menteri Keuangan Nomor 66/PMK.04/2018 tentang Tata Cara Pemberian, Pembekuan, dan Pencabutan Nomor Pokok Pengusaha Barang Kena Cukai",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/672e39ca-c5c2-4f93-41f6-08db8b773e4f,https://jdih.kemenkeu.go.id/download/c6d99776-2add-417d-8d1a-5c5e14e7d2ef/2023pmkeuangan068.pdf,pdf
PMK 67 TAHUN 2023,Insentif Fiskal untuk Penghargaan Kinerja Tahun Berjalan pada Tahun Anggaran 2023,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a8f39d81-75d4-4fc5-c9b6-08db81181da1,https://jdih.kemenkeu.go.id/download/8e6f2552-a6be-4f7e-a8e8-72390d8b12fb/2023pmkeuangan067.pdf,pdf
PMK 66 TAHUN 2023,Perlakuan Pajak Penghasilan atas Penggantian atau Imbalan Sehubungan dengan Pekerjaan atau Jasa yang Diterima atau Diperoleh Dalam Bentuk Natura dan/atau Kenikmatan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/23bd20e5-5a77-4c58-2eb5-08db7c9d92c2,https://jdih.kemenkeu.go.id/download/dce5daf1-d4e5-4bd1-bc4e-2c086ae33c04/2023pmkeuangan066.pdf,pdf
PMK 65 TAHUN 2023,"Tarif Layanan Badan Layanan Umum Politeknik Negeri Jakarta pada Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a166208b-1e49-4366-c9b5-08db81181da1,https://jdih.kemenkeu.go.id/download/1dd123e9-55f7-4613-8af2-52df46a60758/2023pmkeuangan065.pdf,pdf
PMK 64 TAHUN 2023,"Tarif Layanan Badan Layanan Umum Politeknik Negeri Semarang pada Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ac6fb493-063e-4d82-c9b4-08db81181da1,https://jdih.kemenkeu.go.id/download/f9a2ee8d-a886-49a3-bf9f-0e197e295f73/2023pmkeuangan064.pdf,pdf
PMK 63 TAHUN 2023,Perubahan atas Lampiran Peraturan Presiden Nomor 15 Tahun 2023 tentang Petunjuk Teknis Dana Alokasi Fisik Tahun Anggaran 2023,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b2bb633f-7873-426f-79a9-08db7d39e63c,https://jdih.kemenkeu.go.id/download/beef89d9-abbe-43e4-be92-d683c1c9f407/2023pmkeuangan063.pdf,pdf
PMK 62 TAHUN 2023,"Perencanaan Anggaran, Pelaksanaan Anggaran, serta Akuntansi dan Pelaporan Keuangan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/19110cc5-3b4e-47c3-79a8-08db7d39e63c,https://jdih.kemenkeu.go.id/download/f0614335-ba08-4b1d-b925-08e710c3cc76/2023pmkeuangan062.pdf,pdf
PMK 61 TAHUN 2023,Tata Cara Pelaksanaan Penagihan Pajak atas Jumlah Pajak yang Masih Harus Dibayar,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e78934dc-4778-4499-5018-08db6aff0978,https://jdih.kemenkeu.go.id/download/15fe4400-1f93-47ca-9a81-d8c24bb29a0e/2023pmkeuangan061.pdf,pdf
PMK 60 TAHUN 2023,"Batasan Rumah Umum, Pondok Boro, Asrama Mahasiswa dan Pelajar, serta Rumah Pekerja yang Dibebaskan dari Pengenaan Pajak Pertambahan Nilai",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/303c0bcc-4c23-49b5-5017-08db6aff0978,https://jdih.kemenkeu.go.id/download/c8993da1-e938-4e04-add1-657a849fbbd8/2023pmkeuangan060.pdf,pdf
PMK 59 TAHUN 2023,Tata Cara Pembayaran Berkala Berbasis Layanan Pada Proyek Pembangunan Jalan Tol di Sumatera Tahap II,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5543dbbd-1420-494c-81c5-08db6267e6d3,https://jdih.kemenkeu.go.id/download/ca62ee13-37e7-4272-9d1f-82e3758da921/2023pmkeuangan059.pdf,pdf
