nama_file,nomor_peraturan,judul,tahun,nomor,konsideran,heading,definition_term,token_count,generated_topics
109~pmk.05~2013.json,PMK 109/PMK.05/2013,"Pelaksanaan Pembayaran Pensiun Pokok Pensiunan Pegawai Negeri Sipil Dan Janda/Dudanya Serta Purnawirawan, Warakawuri/Duda, Tunjangan Anak Yatim/Piatu, Anak Yatim Piatu, Dan Tunjangan Orang Tua Anggota Tentara Nasional Indonesia Dan Anggota Kepolisian Negara Republik Indonesia",2013,109," bahwa untuk melaksanakan ketentuan Pasal 6 Peraturan Pemerintah Nomor 25 Tahun 2013 tentang Penetapan Pensiun Pokok Pensiunan Pegawai Negeri Sipil dan Janda/Dudanya, Pasal 7 Peraturan Pemerintah Nomor 26 Tahun 2013 tentang Penetapan Pensiun Pokok Purnawirawan, Warakawuri/Duda, Tunjangan Anak Yatim/Piatu, Anak Yatim Piatu, dan Tunjangan Orang Tua Anggota Tentara Nasional Indonesia, dan Pasal 7 Peraturan Pemerintah Nomor 27 Tahun 2013 tentang Penetapan Pensiun Pokok Purnawirawan, Warakawuri/Duda, Tunjangan Anak Yatim/Piatu, Anak Yatim Piatu, dan Tunjangan Orang Tua Anggota Kepolisian Negara Republik Indonesia, perlu menetapkan Peraturan Menteri Keuangan tentang Pelaksanaan Pembayaran Pensiun Pokok Pensiunan Pegawai Negeri Sipil dan Janda/Dudanya serta Purnawirawan, Warakawuri/Duda, Tunjangan Anak Yatim/Piatu, Anak Yatim Piatu, dan Tunjangan Orang Tua Anggota Tentara Nasional Indonesia dan Anggota Kepolisian Negara Republik Indonesia;",[],"['Terhitung mulai tanggal 1 Januari 2013, besaran pensiun pokok']",331,Pensiun; Pegawai Negeri Sipil; Janda/Duda; Purnawirawan; Warakawuri; Tunjangan Anak Yatim/Piatu; Anggota Tentara Nasional Indonesia; Anggota Kepolisian Negara Republik Indonesia.
109~pmk.05~2014.json,PMK 109/PMK.05/2014,Tarif Layanan Badan Layanan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan,2014,109," a. bahwa berdasarkan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012, tarif layanan instansi yang menerapkan Pengelolaan Keuangan Badan Layanan Umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan telah ditetapkan sebagai Instansi Pemerintah yang menerapkan Pola Pengelolaan Keuangan Badan Layanan Umum berdasarkan Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum; c. bahwa Menteri Kesehatan melalui Surat Nomor: KU/Menkes/326/VII/2013 tanggal 9 Juli 2013, telah menyampaikan usulan tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan; d. bahwa usulan tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan, telah dibahas dan dikaji oleh Tim Penilai; e. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, huruf c, dan huruf d, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan;",[],['(1) Tarif layanan Badan Layanan Umum Rumah Sakit Umum Pusat Persahabatan pada Kementerian Kesehatan'],414,Tarif layanan; Pengelolaan Keuangan Badan Layanan Umum; Instansi Pemerintah; Pola Pengelolaan Keuangan; Menteri Keuangan; Menteri Kesehatan; Usulan tarif layanan; Badan Layanan Umum; Rumah Sakit Umum Pusat Persahabatan; Tim Penilai; Peraturan Menteri Keuangan.
10~pmk.011~2014.json,PMK 10/PMK.011/2014,"Pengenaan Bea Masuk Anti Dumping terhadap Impor Produk Canai Lantaian Dari Besi Atau Baja Bukan Paduan yang disepuh Atau dilapisi dengan Timah Dari Negara Republik Rakyat Tiongkok, Republik Korea, Dan Taiwan No.64, 2014 Kemenkeu. Bea Masuk Anti Dumping. Impor. Canai Lantaian. Peraturan Menteri Keuangan Republik Indonesia Nomor 10/Pmk.011/2014 Tentang Pengenaan Bea Masuk Anti Dumping terhadap Impor Produk Canai Lantaian Dari Besi Atau Baja Bukan Paduan yang disepuh Atau dilapisi dengan Timah Dari Negara Republik Rakyat Tiongkok, Republik Korea, Dan Taiwan",2014,10," a. bahwa berdasarkan Pasal 2 ayat (1) Peraturan Pemerintah Nomor 34 Tahun 2011 tentang Tindakan Antidumping, Tindakan Imbalan, dan Tindakan Pengamanan Perdagangan, terhadap barang impor selain dikenakan Bea Masuk dapat dikenakan Bea Masuk Anti Dumping jika harga ekspor dari barang yang diimpor lebih rendah dari nilai normalnya dan menyebabkan kerugian; b. bahwa berdasarkan hasil penyelidikan Komite Anti Dumping Indonesia telah membuktikan bahwa terjadi praktek dumping terhadap impor produk canai lantaian dari besi atau baja bukan paduan yang disepuh atau dilapisi dengan timah _(Tinplate_ _Coil/Sheet)_ yang berasal dari Negara Republik Rakyat Tiongkok, Republik Korea, dan Taiwan, terjadi kerugian material _(material injury_ ) yang dialami pemohon, dan ditemukan hubungan kausal antara kerugian pemohon dan impor dari negara tertuduh; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b perlu menetapkan Peraturan Menteri Keuangan tentang Pengenaan Bea Masuk Anti Dumping Terhadap Impor Produk Canai Lantaian Dari Besi Atau Baja Bukan Paduan Yang Disepuh Atau Dilapisi Dengan Timah Dari Negara Republik Rakyat Tiongkok, Republik Korea, dan Taiwan;",[],,357,Praktek dumping; Kerugian material; Hubungan kausal; Pengenaan Bea Masuk Anti Dumping; Produk Canai Lantaian; Besi atau Baja Bukan Paduan; Disepuh atau Dilapisi dengan Timah; Negara Republik Rakyat Tiongkok; Republik Korea; Taiwan.
10~pmk.02~2018.json,PMK 10/PMK.02/2018 /PMK.02/2013,"Tata Cara Penyediaan, Pencairan, Dan Pertanggungjawaban Dana Iuran Jaminan Kesehatan Penerima Bantuan Iuran",2018,10," a. bahwa sesuai dengan ketentuan Pasal 7 ayat (2) huruf a dan huruf c Undang-Undang Nomor 1 Tahun 2004 tentang Perbendaharaan Negara, Menteri Keuangan selaku Bendahara Umum Negara berwenang menetapkan kebijakan dan pedoman pelaksanaan anggaran negara dan melakukan pengendalian pelaksanaan anggaran negara; b. bahwa Menteri Keuangan telah menetapkan Peraturan Menteri Keuangan Nomor 206/PMK.02/2013 tentang Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Dana Iuran Jaminan Kesehatan Penerima Bantuan Iuran sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 39/PMK.02/2015 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 206/PMK.02/2013 tentang Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Dana Iuran Jaminan Kesehatan Penerima Bantuan Iuran; c. bahwa untuk meningkatkan efektivitas dan efisiensi penyediaan, pencairan, dan pertanggungjawaban dana iuran jaminan kesehatan penerima bantuan iuran, perlu dilakukan penyempurnaan terhadap Peraturan Menteri Keuangan Nomor 206/PMK.02/2013 tentang Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Dana Iuran Jaminan Kesehatan Penerima Bantuan Iuran sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 39/PMK.02/2015 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 206/PMK.02/2013 tentang Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Dana Iuran Jaminan Kesehatan Penerima Bantuan Iuran; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Dana Iuran Jaminan Kesehatan Penerima Bantuan Iuran;",[],"['Penerima Bantuan Iuran Jaminan Kesehatan', 'PBI Jaminan Kesehatan', 'Iuran Jaminan Kesehatan Penerima Bantuan Iuran', 'Iuran PBI', 'Badan Penyelenggara Jaminan Sosial Kesehatan', 'BPJS Kesehatan', 'Pengguna Anggaran', 'Kuasa Pengguna Anggaran', 'Pejabat Pembuat Komitmen', 'Pejabat Penanda Tangan Surat Perintah Membayar', 'PPSPM']",558,Penetapan kebijakan; Pedoman pelaksanaan anggaran negara; Pengendalian pelaksanaan anggaran negara; Perubahan peraturan; Efektivitas penyediaan dana; Efisiensi pencairan dana; Pertanggungjawaban dana iuran; Penyempurnaan peraturan; Peraturan Menteri Keuangan.
10~pmk.03~2013.json,PMK 10/PMK.03/2013,Tata Cara Pengembalian atas Kelebihan Pembayaran Pajak yang Seharusnya Tidak Terutang,2013,10," a. bahwa ketentuan mengenai tata cara pengembalian kelebihan pembayaran pajak yang seharusnya tidak terutang telah diatur dalam Peraturan Menteri Keuangan Nomor 190/PMK.03/2007 tentang Tata Cara Pengembalian Kelebihan Pembayaran Pajak Yang Seharusnya Tidak Terutang; __ b. bahwa dengan diterbitkannya Peraturan Pemerintah Nomor 74 Tahun 2011 tentang Tata Cara Pelaksanaan Hak dan Pemenuhan Kewajiban Perpajakan, perlu dilakukan penyesuaian terhadap ketentuan mengenai tata cara pengembalian kelebihan pembayaran pajak yang seharusnya tidak terutang sebagaimana dimaksud pada huruf a; __ c. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a dan huruf b, serta untuk melaksanakan ketentuan Pasal 17 ayat (2), Undang- Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan sebagaimana telah beberapa kali diubah terakhir dengan Undang- Undang Nomor 16 Tahun 2009, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Pengembalian Atas Kelebihan Pembayaran Pajak Yang Seharusnya Tidak Terutang; __",[],"['Undang-Undang Ketentuan Umum dan Tata Cara Perpajakan', 'Undang-Undang KUP', 'Surat Pemberitahuan', 'SPT Masa', 'SPT Tahunan', 'Surat Ketetapan Pajak Lebih Bayar', 'Verifikasi', 'Wajib Pajak Luar Negeri', 'Persetujuan Penghindaran Pajak Berganda', 'Surat Pemberitahuan Kekurangan Pembayaran Bea Masuk, Cukai, Denda Administrasi, Bunga, dan Pajak dalam rangka impor,', 'Surat Penetapan Tarif dan/atau Nilai Pabean,', 'Surat Penetapan Pabean,', 'Surat Penetapan Kembali Tarif dan/atau Nilai Pabean,']",328,Tata Cara Pengembalian; Kelebihan Pembayaran Pajak; Peraturan Menteri Keuangan; Penyesuaian Ketentuan; Pelaksanaan Hak dan Pemenuhan Kewajiban Perpajakan; Undang-Undang Nomor 6 Tahun 1983; Ketentuan Umum dan Tata Cara Perpajakan.
10~pmk.05~2019.json,PMK 10/PMK.05/2019,Tarif Layanan Badan Layanan Umum Balai Pendidikan Dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan,2019,10," a. bahwa untuk melaksanakan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012 tentang Perubahan atas Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum, tarif layanan instansi yang menerapkan pengelolaan keuangan badan layanan umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Menteri Perhubungan melalui Surat Nomor PR.301/1/3 PHB 2018 tanggal 06 Maret 2018 hal Usulan Tarif Layanan Satker BLU BPPTD Bali, telah mengajukan usulan tarif layanan Badan Layanan Umum Balai Pendidikan dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan; c. bahwa usulan tarif layanan Badan Layanan Umum Balai Pendidikan dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan, telah dibahas dan dikaji oleh Tim Penilai; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Layanan Umum Balai Pendidikan dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan;",[],['Tarif layanan Badan Layanan Umum Balai Pendidikan dan Pelatihan Transportasi Darat Bali pada Kementerian Perhubungan'],376,Tarif layanan; Pengelolaan keuangan; Usulan tarif layanan; Badan Layanan Umum; Balai Pendidikan dan Pelatihan; Transportasi Darat; Kementerian Perhubungan; Peraturan Menteri Keuangan.
10~pmk.07~2012.json,PMK 10/PMK.07/2012,Perkiraan Alokasi Tambahan Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi Dan Gas Bumi untuk Provinsi Aceh Tahun Anggaran 2012,2012,10," bahwa untuk melaksanakan ketentuan Pasal 181 ayat (3) Undang-Undang Nomor 11 Tahun 2006 tentang Pemerintahan Aceh dan Pasal 27 ayat (5) Peraturan Pemerintah Nomor 55 Tahun 2005 tentang Dana Perimbangan, perlu menetapkan Peraturan Menteri Keuangan tentang Perkiraan Alokasi Tambahan Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi dan Gas Bumi untuk Provinsi Aceh Tahun Anggaran 2012;",[],,135,Peraturan; Alokasi; Dana Bagi Hasil; Sumber Daya Alam; Pertambangan; Minyak Bumi; Gas Bumi; Provinsi Aceh; Tahun Anggaran 2012.
110~pmk.01~2014.json,PMK 110/PMK.01/2014,Pejabat Pengganti di Lingkungan Kementerian Keuangan,2014,110," a. bahwa dalam rangka kelancaran pelaksanaan tugas pada jabatan struktural yang belum ditetapkan pejabat definitifnya, atau dalam hal pejabat defintif yang ada berhalangan tetap dan/atau sementara, maka guna menjaga terselenggaranya urusan di bidang keuangan dan kekayaan negara oleh Kementerian Keuangan dalam kapasitasnya sebagai pengelola fiskal, Wakil Pemerintah dalam kepemilikan kekayaan negara yang dipisahkan, dan Bendahara Umum Negara, perlu mengatur penunjukkan, wewenang, dan hak pejabat pengganti di lingkungan Kementerian Keuangan; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Keuangan tentang Pejabat Pengganti Di Lingkungan Kementerian Keuangan;",[],"['Pegawai Aparatur Sipil Negara Kementerian Keuangan,', 'Pegawai,', 'Pejabat Pengganti', 'Surat Perintah', 'Kewenangan']",226,Penunjukkan; Wewenang; Hak; Pejabat Pengganti; Lingkungan Kementerian Keuangan.
110~pmk.08~2016.json,PMK 110 /PMK.08/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 19/Pmk.08/2015 Tentang Penerbitan Dan Penjualan Surat Berharga Syariah Negara Tabungan,2016,110," a. bahwa dalam rangka penerbitan dan penjualan Surat Berharga Syariah Negara Tabungan telah terbitkan Peraturan Menteri Keuangan Nomor 19/PMK.08/2015 tentang Penerbitan Dan Penjualan Surat Berharga Syariah Negara Tabungan; b. bahwa dalam rangka meningkatkan efektivitas pelaksanaan proses pencairan Surat Berharga Syariah Negara Tabungan sebelum jatuh tempo, perlu mengubah beberapa ketentuan dalam Peraturan Menteri Keuangan Nomor 19/PMK.08/2015 tentang Penerbitan Dan Penjualan Surat Berharga Syariah Negara Tabungan; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 19/PMK.08/2015 tentang Penerbitan dan Penjualan Surat Berharga Syariah Negara Tabungan;",[],,248,Penerbitan Surat Berharga Syariah Negara Tabungan; Penjualan Surat Berharga Syariah Negara Tabungan; Efektivitas pelaksanaan proses pencairan; Perubahan ketentuan; Peraturan Menteri Keuangan; Jatuh tempo; Pelaksanaan penjualan; Penetapan Peraturan Menteri Keuangan.
111~pmk.011~2011.json,PMK 111/PMK.011/2011,Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan Guna Pembuatan Kabel Serat Optik untuk Tahun Anggaran 2011,2011,111," a. bahwa dalam rangka memenuhi penyediaan barang dan/atau jasa guna kepentingan umum dan meningkatkan daya saing industri pembuatan kabel serat optik di dalam negeri, perlu memberikan insentif fiskal berupa Bea Masuk Ditanggung Pemerintah atas impor barang dan bahan oleh industri pembuatan kabel serat optik; b. bahwa terhadap impor barang dan bahan oleh industri pembuatan kabel serat optik telah memenuhi kriteria penilaian dan ketentuan barang dan bahan untuk dapat diberikan Bea Masuk Ditanggung Pemerintah sesuai ketentuan Pasal 2 Peraturan Menteri Keuangan Nomor 261/ PMK.011/2010 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang dan Bahan Untuk Memproduksi Barang dan/atau Jasa Guna Kepentingan Umum dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2011; c. bahwa dalam rangka pemberian Bea Masuk Ditanggung Pemerintah atas impor barang dan bahan oleh industri pembuatan kabel serat optik sebagaimana dimaksud pada huruf b, telah ditetapkan pagu anggaran untuk pemberian Bea Masuk Ditanggung Pemerintah Tahun Anggaran 2011; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, huruf b, dan huruf c, serta dalam rangka melaksanakan ketentuan Pasal 3 ayat (4) Peraturan Menteri Keuangan Nomor 261/PMK.011/2010 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang dan Bahan Untuk Memproduksi Barang dan/atau Jasa Guna Kepentingan Umum dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2011, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang dan Bahan Guna Pembuatan Kabel Serat Optik Untuk Tahun Anggaran 2011;",[],"['Perusahaan', 'Barang dan Bahan Untuk Industri Pembuatan Kabel Serat Optik', 'Barang dan Bahan']",533,Insentif fiskal; Industri pembuatan kabel serat optik; Impor barang dan bahan; Ketentuan barang dan bahan; Pagu anggaran; Pemberian Bea Masuk Ditanggung Pemerintah; Peraturan Menteri Keuangan.
111~pmk.01~2018.json,PMK 111/PMK.01/2018,Layanan Pengadaan Barang/Jasa Secara Elektronik di Kementerian Keuangan,2018,111," a. bahwa untuk pelaksanaan pengadaan barang/jasa secara elektronik di lingkungan Kementerian Keuangan, telah ditetapkan Peraturan Menteri Keuangan Nomor 233/PMK.01/2012 tentang Tata Cara Pelaksanaan Pengadaan Barang/Jasa Secara Elektronik di Lingkungan Kementerian Keuangan sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 239/PMK.01/2015 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 233/PMK.01/2012 tentang Tata Cara Pelaksanaan Pengadaan Barang/Jasa Secara Elektronik di Lingkungan Kementerian Keuangan; b. bahwa untuk menyempurnakan dan menampung perkembangan kebutuhan Pemerintah mengenai pengaturan atas pengadaan barang/jasa Pemerintah, telah ditetapkan Peraturan Presiden Nomor 16 Tahun 2018 tentang Pengadaan Barang/Jasa Pemerintah; c. bahwa dengan telah diterbitkannya Peraturan Presiden Nomor 16 Tahun 2018 tentang Pengadaan Barang/Jasa Pemerintah sebagaimana dimaksud dalam huruf b, perlu melakukan penyesuaian atas ketentuan pelaksanaan pengadaan barang/jasa secara elektronik di Kementerian Keuangan; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Layanan Pengadaan Barang/Jasa Secara Elektronik di Kementerian Keuangan;","['Pengertian', 'Tujuan', 'Ruang Lingkup', 'Prinsip Pengadaan Secara Elektronik ( _E-Procurement_ )', 'Prinsip Dasar Keamanan Informasi dalam Sistem Pengadaan Secara Elektronik ( _E-Procurement_ )', 'Umum', 'Biro Manajemen BMN dan Pengadaan Kementerian Keuangan', 'Admin __ K/L', 'PPK', 'Pejabat Pengadaan', 'Pokja Pemilihan', 'PjPHP', 'Pelaku Usaha', 'Penyedia', 'Auditor', '_E-Purchasing_ __', 'Pengadaan Langsung Secara Elektronik', 'Tender Cepat', 'Tender', 'Seleksi']","['Pengadaan Barang/Jasa Secara Elektronik ( _E-Procurement_ )', 'Pengadaan Secara Elektronik ( _E-Procurement_ )', 'Pembelian Secara Elektronik', '_E-Purchasing_', 'Katalog Elektronik', 'Penyedia Barang/Jasa Pemerintah', 'Penyedia', 'Pelaku Usaha', 'Pengadaan Langsung Secara Elektronik', 'Aplikasi Sistem Informasi Manajemen Pengadaan Langsung', 'Aplikasi SIMPeL', 'Kementerian Negara', 'Kementerian', 'Lembaga', 'Perangkat Daerah', 'Tender', 'Seleksi', 'Biro Manajemen Barang Milik Negara dan Pengadaan Kementerian Keuangan', 'Biro Manajemen BMN dan Pengadaan Kementerian Keuangan', 'Admin Pusat Pengadaan Secara Elektronik', 'Admin PPE', '_User ID_', 'Kata Sandi ( _Password_ )', 'Auditor', 'Admin Kementerian/Lembaga', 'Admin K/L', 'Pejabat Pembuat Komitmen', 'Pejabat Pengadaan', 'Penunjukan Langsung', 'Kelompok Kerja Pemilihan', 'Pokja Pemilihan', 'Pejabat Pemeriksa Hasil Pekerjaan yang selanjutnya disingkat PjPHP adalah pejabat administrasi/pejabat fungsional/personel yang bertugas memeriksa administrasi hasil pekerjaan pengadaan barang/jasa.Aplikasi Sistem Pengadaan Secara Elektronik', 'Aplikasi SPSE']",396,Pengadaan barang/jasa; Peraturan Menteri Keuangan; Peraturan Presiden; Penyesuaian ketentuan; Layanan pengadaan; Kementerian Keuangan.
111~pmk.07~2012.json,PMK 111/PMK.07/2012,Tata Cara Penerbitan Dan Pertanggungjawaban Obligasi Daerah,2012,111," bahwa untuk melaksanakan ketentuan Pasal 49 Peraturan Pemerintah Nomor 30 Tahun 2011 tentang Pinjaman Daerah, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penerbitan dan Pertanggungjawaban Obligasi Daerah;","['Perencanaan', 'Pengajuan Usulan dan Persetujuan', 'Pernyataan Pendaftaran Penawaran Umum', 'Peraturan Daerah mengenai Penerbitan Obligasi Daerah', 'Pengadaan Barang dan Jasa', 'Penatausahaan', 'Pertanggungjawaban', 'Pelaporan dan Publikasi Informasi', 'Pemantauan dan Evaluasi']","['Pemerintah Daerah', 'Pasar Modal', 'Emiten', 'Obligasi Daerah', 'Pokok', 'Bunga', 'Anggaran Pendapatan dan Belanja Daerah', 'Dana Cadangan Pelunasan Obligasi Daerah ( _sinking fund_ ),', 'Dana Cadangan,', 'Kegiatan']",74,Tata Cara Penerbitan; Pertanggungjawaban Obligasi Daerah; Pinjaman Daerah; Peraturan Menteri Keuangan; Peraturan Pemerintah;
