nama_file,nomor_peraturan,judul,tahun,nomor,konsideran,heading,definition_term,token_count,generated_topics
122~pmk.011~2013.json,PMK 122/PMK.011/2013,"Buku-Buku Pelajaran Umum, Kitab Suci, Dan Buku-Buku Pelajaran Agama yang atas Impor Dan/Atau Penyerahannya dibebaskan Dari Pengenaan Pajak Pertambahan Nilai",2013,122," a. bahwa berdasarkan ketentuan Pasal 1 angka 3 dan Pasal 2 angka 4 Peraturan Pemerintah Nomor 146 Tahun 2000 tentang Impor dan atau Penyerahan Barang Kena Pajak Tertentu dan atau Penyerahan Jasa Kena Pajak Tertentu yang Dibebaskan dari Pengenaan Pajak Pertambahan Nilai sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 38 Tahun 2003, diatur bahwa atas impor dan/atau penyerahan buku-buku pelajaran umum, kitab suci, dan buku-buku pelajaran agama dibebaskan dari pengenaan Pajak Pertambahan Nilai; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan untuk melaksanakan ketentuan Pasal 5 Peraturan Pemerintah Nomor 146 Tahun 2000 tentang Impor dan atau Penyerahan Barang Kena Pajak Tertentu dan atau Penyerahan Jasa Kena Pajak Tertentu yang Dibebaskan dari Pengenaan Pajak Pertambahan Nilai sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 38 Tahun 2003, perlu menetapkan Peraturan Menteri Keuangan tentang Buku-Buku Pelajaran Umum, Kitab Suci, dan Buku-Buku Pelajaran Agama yang atas Impor dan/atau Penyerahannya Dibebaskan dari Pengenaan Pajak Pertambahan Nilai;",[],"['(1) Atas impor dan/atau penyerahan buku-buku pelajaran umum, kitab suci, dan buku-buku pelajaran agama, dibebaskan dari pengenaan Pajak Pertambahan Nilai. (2) Buku-buku pelajaran umum sebagaimana dimaksud pada ayat (1) merupakan buku-buku fiksi dan nonfiksi untuk meningkatkan pendidikan dan kecerdasan bangsa, yang merupakan buku-buku pelajaran pokok, penunjang dan kepustakaan. (3) Kitab suci sebagaimana dimaksud pada ayat (1) yaitu: a. Kitab suci agama Islam meliputi kitab suci Alquran, termasuk tafsir dan terjemahannya baik secara keseluruhan maupun sebagian , dan Jus Amma; b. Kitab suci agama Kristen Protestan meliputi kitab suci Perjanjian Lama dan Perjanjian Baru termasuk tafsir dan terjemahannya baik secara keseluruhan maupun sebagian; c. Kitab suci agama Katolik meliputi kitab suci Perjanjian Lama dan Perjanjian Baru termasuk tafsir dan terjemahannya baik secara keseluruhan maupun sebagian; d. Kitab suci agama Hindu meliputi kitab suci Weda, Smerti, dan Sruti, Upanisad, Itihasa, Purnama, termasuk tafsir dan terjemahannya baik secara keseluruhan maupun sebagian; e. Kitab suci agama Budha meliputi kitab suci Tripitaka termasuk tafsir dan terjemahannya baik secara keseluruhan maupun sebagian; dan f. Kitab lainnya yang telah ditetapkan sebagai kitab suci oleh menteri yang menyelenggarakan urusan pemerintahan di bidang agama atau pejabat lain yang ditunjuk oleh menteri dimaksud. (4) Buku-buku pelajaran agama sebagaimana dimaksud pada ayat (1)']",366,Impor; Penyerahan; Buku-buku pelajaran; Kitab suci; Buku-buku pelajaran agama; Pajak Pertambahan Nilai; Peraturan Pemerintah; Peraturan Menteri Keuangan.
122~pmk.03~2012.json,PMK 122/PMK.03/2012,Kriteria Jasa Penyediaan Tempat Parkir yang Termasuk Dalam Jenis Jasa yang Tidak dikenai Pajak Pertambahan Nilai,2012,122," a. bahwa pengaturan mengenai pemungutan Pajak Pertambahan Nilai atas Penyerahan Jasa Pengelolaan Tempat Parkir bagi pengelola tempat parkir dan pemilik tempat parkir, telah diatur dalam Keputusan Menteri Keuangan Nomor 419/KMK.03/2003 tentang Pajak Pertambahan Nilai atas Penyerahan Jasa Pengelolaan Tempat Parkir; b. bahwa sehubungan dengan telah ditetapkannya Peraturan Pemerintah Nomor 1 Tahun 2012 tentang Pelaksanaan Undang-Undang Nomor 8 Tahun 1983 Tentang Pajak Pertambahan Nilai Barang dan Jasa dan Pajak Penjualan atas Barang Mewah Sebagaimana Telah Beberapa Kali Diubah Terakhir Dengan Undang- Undang Nomor 42 Tahun 2009 Tentang Perubahan Ketiga atas Undang-Undang Nomor 8 Tahun 1983 Tentang Pajak Pertambahan Nilai Barang dan Jasa dan Pajak Penjualan atas Barang Mewah, perlu dilakukan penyesuaian terhadap ketentuan sebagaimana dimaksud dalam Keputusan Menteri Keuangan tersebut huruf a; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Kriteria Jasa Penyediaan Tempat Parkir yang Termasuk dalam Jenis Jasa yang Tidak Dikenai Pajak Pertambahan Nilai;",[],"['Tempat Parkir', 'Pemilik Tempat Parkir', 'Pengusaha Pengelola Tempat Parkir', 'Pengguna Tempat Parkir', 'Jasa Penyediaan Tempat Parkir', 'Jasa Pengelolaan Tempat Parkir']",364,Pemungutan Pajak Pertambahan Nilai; Pengelolaan Tempat Parkir; Peraturan Pemerintah; Penyesuaian Ketentuan; Peraturan Menteri Keuangan; Kriteria Jasa Penyediaan Tempat Parkir; Jenis Jasa; Pajak Pertambahan Nilai.
123~pmk.02~2009.json,PMK 123/PMK.02/2009,"Tata Cara Penyediaan, Pencairan Dan Pertanggung Jawaban Dana Penyelenggaraan Kewajiban Pelayanan Umum Bidang Angkutan Laut untuk Penumpang Kelas Ekonomi",2009,123," a. bahwa dalam rangka penyelenggaraan kewajiban pelayanan umum ( _public service obligation_ ) yang ditetapkan oleh Pemerintah, terhadap pelayanan umum bidang angkutan laut untuk penumpang kelas ekonomi, telah dianggarkan subsidi/bantuan dalam Anggaran Pendapatan dan Belanja Negara; b. bahwa dalam rangka penggunaan dana penyelenggaraan kewajiban pelayanan umum tersebut, dipandang perlu melakukan pengaturan mengenai tata cara penyediaan, pencairan dan pertanggungjawaban dana dimaksud dalam suatu Peraturan Menteri Keuangan; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penyediaan, Pencairan dan Pertanggungjawaban Dana Penyelenggaraan Kewajiban Pelayanan Umum Bidang Angkutan Laut Untuk Penumpang Kelas Ekonomi;",[],['Kewajiban Pelayanan Umum Bidang Angkutan Laut Untuk Penumpang Kelas Ekonomi'],256,Penyelenggaraan kewajiban pelayanan umum; Angkutan laut; Penumpang kelas ekonomi; Subsidi/bantuan; Anggaran Pendapatan dan Belanja Negara; Tata cara penyediaan; Pencairan dana; Pertanggungjawaban dana; Peraturan Menteri Keuangan.
124~pmk.02~2016.json,PMK 124/PMK.02/2016,Petunjuk Teknis Akuntansi Penerimaan Negara Bukan Pajak Dari Kegiatan Usaha Hulu Minyak Dan Gas Bumi,2016,124," a. bahwa sesuai dengan ketentuan Pasal 5 ayat (1) Peraturan Menteri Keuangan Nomor 219/PMK.05/2013 tentang Kebijakan Akuntansi Pemerintah Pusat, menteri/pimpinan lembaga dapat menyusun petunjuk teknis akuntansi di lingkungan kementerian negara/ lembaga masing-masing dengan mengacu pada Kebijakan Akuntansi Pemerintah Pusat; b. bahwa sesuai dengan ketentuan dalam Peraturan Menteri Keuangan Nomor 256/PMK.05/2015 tentang Sistem Akuntansi dan Pelaporan Keuangan Transaksi Khusus, transaksi pengelola penerimaan negara bukan pajak minyak bumi dan gas bumi diatur secara terpisah dalam Peraturan Menteri Keuangan tersendiri; c. bahwa dalam rangka memberikan pedoman penyelenggaraan akuntansi penerimaan negara bukan pajak dari kegiatan usaha hulu minyak dan gas bumi agar sejalan dengan kebijakan akuntansi Pemerintah Pusat, perlu diatur petunjuk teknis akuntansi penerimaan negara bukan pajak dari kegiatan usaha hulu minyak dan gas bumi; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Petunjuk Teknis Akuntansi Penerimaan Negara Bukan Pajak dari Kegiatan Usaha Hulu Minyak dan Gas Bumi;",[],"['Penerimaan Negara Bukan Pajak', 'PNBP dari Kegiatan Usaha Hulu Minyak dan Gas Bumi', 'dengan PNBP Migas', 'PNBP dari Sumber Daya Alam Minyak dan Gas Bumi', 'PNBP SDA Migas', 'PNBP dari Minyak dan Gas Bumi Lainnya', 'PNBP Migas Lainnya', '_Domestic Market Obligation_', 'Standar Akuntansi Pemerintahan', 'Kebijakan Akuntansi Pemerintah Pusat', 'Entitas Akuntansi', 'Laporan Keuangan', '000411980 pada Bank Indonesia,', 'Rekening Minyak dan Gas Bumi,', 'Rekening Kas Umum Negara', 'Rekening KUN', 'Kontraktor Kontrak Kerjasama Minyak dan/atau Gas Bumi', 'Kontraktor', 'Satuan Kerja PNBP Migas', 'Instansi Pelaksana Kegiatan Usaha Hulu Minyak dan Gas Bumi', 'dengan Instansi Pelaksana', 'Dana Bagi Hasil Sumber Daya Alam Minyak dan Gas Bumi', 'dengan DBH SDA Migas']",383,Petunjuk Teknis; Akuntansi Penerimaan Negara Bukan Pajak; Kegiatan Usaha Hulu Minyak dan Gas Bumi.
125~pmk.07~2013.json,PMK 125/PMK.07/2013,"Batas Maksimal Kumulatif Defisit Anggaran Pendapatan Dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan Dan Belanja Daerah, Dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2014",2013,125," a. bahwa sesuai dengan ketentuan Pasal 105 dan Pasal 106 ayat (2) Peraturan Pemerintah Nomor 58 Tahun 2005 tentang Pengelolaan Keuangan Daerah, Menteri Keuangan menetapkan Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah dan Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah setiap tahun; b. bahwa sesuai dengan ketentuan Pasal 7 Peraturan Pemerintah Nomor 23 Tahun 2003 tentang Pengendalian Jumlah Kumulatif Defisit Anggaran Pendapatan dan Belanja Negara, dan Anggaran Pendapatan dan Belanja Daerah, serta Jumlah Kumulatif Pinjaman Pemerintah Pusat dan Pemerintah Daerah, dan Pasal 7 ayat (1) Peraturan Pemerintah Nomor 30 Tahun 2011 tentang Pinjaman Daerah, Menteri Keuangan menetapkan Batas Maksimal Kumulatif Pinjaman Daerah setiap tahun; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah, dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2014;",[],"['Daerah Otonom', 'Daerah', 'Pemerintah Daerah', 'Anggaran Pendapatan dan Belanja Daerah', 'Batas Maksimal Defisit APBD', 'Batas Maksimal Kumulatif Defisit APBD', 'Pendapatan Daerah', 'Defisit APBD', 'Produk Domestik Bruto', 'Batas Maksimal Kumulatif Pinjaman Daerah', 'Pinjaman Daerah']",365,Pengelolaan Keuangan Daerah; Pengendalian Defisit Anggaran; Pinjaman Daerah; Batas Maksimal; Tahun Anggaran 2014.
125~pmk.07~2019.json,PMK 125/PMK.07/2019,"Batas Maksimal Kumulatif Defisit Anggaran Pendapatan Dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan Dan Belanja Daerah, Dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2020",2019,125," a. bahwa berdasarkan ketentuan Pasal 5 Peraturan Pemerintah Nomor 56 Tahun 2018 tentang Pinjaman Daerah dan Pasal 86 ayat (1) Peraturan Pemerintah Nomor 12 Tahun 2019 tentang Pengelolaan Keuangan Daerah, Menteri Keuangan menetapkan batas maksimal jumlah kumulatif defisit Anggaran Pendapatan dan Belanja Daerah dan batas maksimal defisit Anggaran Pendapatan dan Belanja Daerah setiap tahun anggaran; b. bahwa berdasarkan ketentuan Pasal 6 ayat (2) dan Pasal 7 Peraturan Pemerintah Nomor 23 Tahun 2003 tentang Pengendalian Jumlah Kumulatif Defisit Anggaran Pendapatan dan Belanja Negara, dan Anggaran Pendapatan dan Belanja Daerah, serta Jumlah Kumulatif Pinjaman Pemerintah Pusat dan Pemerintah Daerah, Menteri Keuangan menetapkan pedoman pemantauan perkembangan defisit Anggaran Pendapatan dan Belanja Daerah dan pinjaman daerah serta menetapkan batas maksimal pinjaman daerah; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah, dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2020;",[],"['Daerah Otonom', 'Daerah', 'Pemerintah Daerah', 'Anggaran Pendapatan dan Belanja Daerah', 'Batas Maksimal Kumulatif Defisit APBD', 'Produk Domestik Bruto', 'Defisit APBD', 'Batas Maksimal Defisit APBD', 'Kapasitas Fiskal Daerah', 'Pendapatan Daerah', 'Pinjaman Daerah', 'Batas Maksimal Kumulatif Pinjaman Daerah']",394,Pengaturan Keuangan Daerah; Batas Maksimal Defisit Anggaran; Pinjaman Daerah; Pengendalian Defisit Keuangan; Pemantauan Keuangan Daerah.
126~pmk.010~2017.json,PMK 126/PMK.010/2017,Pajak Penghasilan ditanggung Pemerintah atas Bunga Atau Imbalan Surat Berharga Negara yang diterbitkan di Pasar Internasional Dan Penghasilan Pihak Ketiga atas Jasa yang diberikan Kepada Pemerintah Dalam Penerbitan Dan/Atau Pembelian Kembali/Penukaran Surat Berharga Negara di Pasar Internasional Tahun Anggaran 2017,2017,126," a. bahwa berdasarkan ketentuan sebagaimana diatur dalam Undang-Undang Nomor 18 Tahun 2016 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2017, telah tersedia pagu anggaran untuk subsidi Pajak Penghasilan ditanggung oleh Pemerintah atas bunga atau imbalan surat berharga negara yang diterbitkan di pasar internasional dan penghasilan pihak ketiga atas jasa yang diberikan kepada Pemerintah dalam penerbitan dan/atau pembelian kembali/penukaran surat berharga negara di pasar internasional; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, dan melaksanakan ketentuan Pasal 4 ayat (3) huruf b Undang-Undang Nomor 18 Tahun 2016 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2017, perlu menetapkan Peraturan Menteri Keuangan tentang Pajak Penghasilan Ditanggung Pemerintah atas Bunga atau Imbalan Surat Berharga Negara yang Diterbitkan di Pasar Internasional dan Penghasilan Pihak Ketiga atas Jasa yang Diberikan Kepada Pemerintah dalam Penerbitan dan/atau Pembelian Kembali/Penukaran Surat Berharga Negara di Pasar Internasional Tahun Anggaran 2017;",[],"['(1) Pajak Penghasilan yang terutang atas penghasilan berupa bunga atau imbalan surat berharga negara yang diterbitkan di pasar internasional ditanggung Pemerintah. (2) Pajak Penghasilan yang terutang atas penghasilan pihak ketiga atas jasa yang diberikan kepada Pemerintah dalam penerbitan dan/atau pembelian kembali/penukaran surat berharga negara di pasar internasional ditanggung Pemerintah. (3) Penerbitan di pasar internasional sebagaimana dimaksud pada ayat (1) dan ayat (2) yaitu kegiatan penawaran dan penjualan surat berharga negara dalam valuta asing di luar wilayah Indonesia. (4) Pembelian kembali/penukaran surat berharga negara di pasar internasional sebagaimana dimaksud pada ayat (2) yaitu kegiatan pembelian kembali/penukaran surat berharga negara dalam valuta asing di pasar internasional oleh Pemerintah sebelum jatuh tempo dengan cara tunai _(cash buyback)_ dan/atau dengan cara penukaran _(exchange offer)_ . (5) Surat berharga negara sebagaimana dimaksud pada ayat (1) dan ayat (2) terdiri atas : a. Surat utang negara, yaitu surat berharga yang berupa surat pengakuan utang dalam valuta asing yang dijamin pembayaran bunga dan pokoknya oleh Negara Republik Indonesia sesuai dengan masa berlakunya, sesuai dengan Undang-Undang Nomor 24 Tahun 2002 tentang Surat Utang Negara; dan b. Surat berharga syariah negara atau sukuk negara, yaitu surat berharga negara yang diterbitkan berdasarkan prinsip syariah, sebagai bukti atas bagian penyertaan terhadap aset surat berharga syariah negara, dalam valuta asing, sesuai dengan Undang-Undang Nomor 19 Tahun 2008 tentang Surat Berharga Syariah Negara. (6) Penghasilan berupa bunga atau imbalan surat berharga negara sebagaimana dimaksud pada ayat (1) termasuk diskonto surat berharga negara yang diterbitkan di pasar internasional. (7) Penghasilan pihak ketiga sebagaimana dimaksud pada ayat (2) meliputi _fee_ atas jasa pihak ketiga tersebut dan pembayaran atas biaya yang timbul dalam pelaksanaan penerbitan dan/atau pembelian kembali/penukaran surat berharga negara di pasar internasional. (8) Pihak ketiga sebagaimana dimaksud pada ayat (7)']",343,Pajak Penghasilan; Surat Berharga Negara; Pasar Internasional; Pemerintah; Jasa; Penerbitan; Pembelian Kembali; Penukaran; Tahun Anggaran 2017.
126~pmk.05~2009.json,PMK 126/PMK.05/2009,Penerapan _Treasury Notional Pooling_ pada Rekening Bendahara Penerimaan,2009,126," a. bahwa berdasarkan ketentuan Pasal 25 Peraturan Pemerintah Nomor 39 Tahun 2007 tentang Pengelolaan Uang Negara/Daerah, terhadap Uang Negara yang berada di Bank Umum, Bendahara Umum Negara berhak memperoleh bunga, jasa giro pada tingkat bunga yang berlaku umum untuk keuntungan Kas Negara; b. bahwa untuk mendapatkan remunerasi yang sesuai atas Uang Negara yang berada pada rekening bendahara penerimaan, perlu menerapkan _Treasury Notional Pooling_ pada rekening bendahara penerimaan di Bank Umum; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Penerapan _Treasury Notional_ _Pooling_ pada Rekening Bendahara Penerimaan;",[],"['Bendahara Penerimaan', 'Bank Umum', 'Kas Negara', 'Uang Negara', '_Treasury Notional Pooling_', 'Rekening Bendahara Penerimaan']",222,Pengelolaan Uang Negara; Remunerasi Uang Negara; Rekening Bendahara Penerimaan; Bank Umum; Peraturan Menteri Keuangan.
126~pmk.05~2013.json,PMK 126/PMK.05/2013,"Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Tanjungkarang pada Kementerian Kesehatan No.1081, 2013 Kementerian Keuangan. Badan Layanan Umum. Politeknik Kesehatan. Tanjungkarang. Tarif. Peraturan Menteri Keuangan Republik Indonesia Nomor 126/Pmk.05/2013 Tentang Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Tanjungkarang pada Kementerian Kesehatan",2013,126," a. bahwa berdasarkan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 74 Tahun 2012, tarif layanan instansi yang menerapkan Pengelolaan Keuangan Badan Layanan Umum ditetapkan oleh Menteri Keuangan atas usulan menteri/ pimpinan lembaga; b. bahwa Politeknik Kesehatan Tanjungkarang pada Kementerian Kesehatan telah ditetapkan sebagai Instansi Pemerintah yang menerapkan Pola Pengelolaan Keuangan Badan Layanan Umum berdasarkan Keputusan Menteri Keuangan Nomor 266/KMK.05/2011; c. bahwa Menteri Kesehatan melalui Surat Nomor: KU.01.01/III/1901/2012 tanggal 16 Oktober 2012, telah mengajukan usulan tarif layanan Badan Layanan Umum Politeknik Kesehatan Tanjungkarang pada Kementerian Kesehatan; d. bahwa usulan tarif layanan Badan Layanan Umum Politeknik Kesehatan Tanjungkarang pada Kementerian Kesehatan, telah dibahas dan dikaji oleh Tim Penilai; e. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, huruf c, dan huruf d perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Tanjungkarang pada Kementerian Kesehatan;",[],['Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Tanjungkarang pada Kementerian Kesehatan'],411,Pengelolaan Keuangan Badan Layanan Umum; Instansi Pemerintah; Pola Pengelolaan Keuangan; Tarif Layanan; Tim Penilai; Peraturan Menteri Keuangan.
127~pmk.02~2019.json,PMK 127 /PMK.02/2019,Standar Biaya Keluaran Tahun Anggaran 2020,2019,127," bahwa untuk melaksanakan ketentuan Pasal 5 ayat (5) Peraturan Pemerintah Nomor 90 Tahun 2010 tentang Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga dan Pasal 16 Peraturan Menteri Keuangan Nomor 71/PMK.02/2013 tentang Pedoman Standar Biaya, Standar Struktur Biaya, dan Indeksasi dalam Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 51/PMK.02/2014 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 71/PMK.02/2013 tentang Pedoman Standar Biaya, Standar Struktur Biaya, dan Indeksasi dalam Penyusunan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga, perlu menetapkan Peraturan Menteri Keuangan tentang Standar Biaya Keluaran Tahun Anggaran 2020;",[],['Standar Biaya Keluaran Tahun Anggaran 2020'],258,Penyusunan anggaran; Standar biaya; Rencana kerja; Kementerian Negara/Lembaga; Indeksasi; Perubahan; Tahun anggaran.
127~pmk.05~2010.json,PMK 127/PMK.05/2010,Tarif Layanan Badan Layanan Umum Balai Besar Pendidikan Penyegaran Dan Peningkatan Ilmu Pelayaran pada Kementerian Perhubungan,2010,127," a. bahwa berdasarkan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum, tarif layanan instansi yang menerapkan Pengelolaan Keuangan Badan Layanan Umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Balai Besar Pendidikan Penyegaran dan Peningkatan Ilmu Pelayaran pada Kementerian Perhubungan telah ditetapkan sebagai Instansi Pemerintah yang menerapkan Pengelolaan Keuangan Badan Layanan Umum berdasarkan Keputusan Menteri Keuangan Nomor 7/KMK.05/2009; c. bahwa Menteri Perhubungan melalui Surat Nomor PR.305/1/10 PHB’2009 tanggal 10 Juni 2009, telah mengajukan usulan tarif layanan Badan Layanan Umum Balai Besar Pendidikan Penyegaran dan Peningkatan Ilmu Pelayaran pada Kementerian Perhubungan; d. bahwa usulan tarif layanan Badan Layanan Umum Balai Besar Pendidikan Penyegaran dan Peningkatan Ilmu Pelayaran pada Kementerian Perhubungan, telah dibahas dan dikaji oleh Tim Penilai; e. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, huruf b, huruf c, dan huruf d, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Layanan Umum Balai Besar Pendidikan Penyegaran dan Peningkatan Ilmu Pelayaran pada Kementerian Perhubungan;",[],['Tarif layanan Badan Layanan Umum Balai Besar Pendidikan Penyegaran dan Peningkatan Ilmu Pelayaran pada Kementerian Perhubungan'],410,Tarif layanan; Pengelolaan Keuangan Badan Layanan Umum; Instansi Pemerintah; Usulan tarif layanan; Balai Besar Pendidikan Penyegaran dan Peningkatan Ilmu Pelayaran; Keputusan Menteri Keuangan; Surat usulan tarif layanan; Tim Penilai; Peraturan Menteri Keuangan.
127~pmk.07~2011.json,PMK 127/PMK.07/2011,Batas Maksimal Defisit Anggaran Pendapatan Dan Belanja Daerah Dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2012,2011,127," bahwa untuk melaksanakan ketentuan Pasal 7 Peraturan Pemerintah Nomor 23 Tahun 2003 tentang Pengendalian Jumlah Kumulatif Defisit Anggaran Pendapatan dan Belanja Negara, dan Anggaran Pendapatan dan Belanja Daerah, serta Jumlah Kumulatif Pinjaman Pemerintah Pusat dan Pemerintah Daerah, Pasal 106 ayat (2) Peraturan Pemerintah Nomor 58 Tahun 2005 tentang Pengelolaan Keuangan Daerah, dan Pasal 7 ayat (1) Peraturan Pemerintah Nomor 30 Tahun 2011 tentang Pinjaman Daerah, perlu menetapkan Peraturan Menteri Keuangan tentang Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2012;",[],"['Pemerintah Daerah', 'Daerah Otonom', 'Daerah,', 'Anggaran Pendapatan dan Belanja Daerah', 'Defisit APBD', 'Produk Domestik Bruto', 'Pendapatan Daerah', 'Belanja Daerah', 'Pinjaman Daerah', 'Batas Maksimal Kumulatif Defisit APBD', 'Batas Maksimal Defisit APBD', 'Batas Maksimal Kumulatif Pinjaman Daerah']",219,Pengendalian anggaran; Defisit anggaran; Pendapatan dan belanja daerah; Pinjaman daerah; Keuangan daerah.
128~pmk.010~2019.json,PMK 128 /PMK.010/2019,"Pemberian Pengurangan Penghasilan Bruto atas Penyelenggaraan Kegiatan Praktik Kerja, Pemagangan, Dan/Atau Pembelajaran Dalam Rangka Pembinaan Dan Pengembangan Sumber Daya Manusia Berbasis Kompetensi Tertentu",2019,128," bahwa untuk melaksanakan ketentuan Pasal 30 huruf c Peraturan Pemerintah Nomor 94 Tahun 2010 tentang Penghitungan Penghasilan Kena Pajak dan Pelunasan Pajak Penghasilan dalam Tahun Berjalan sebagaimana telah diubah dengan Peraturan Pemerintah Nomor 45 Tahun 2019 tentang Perubahan atas Peraturan Pemerintah Nomor 94 Tahun 2010 tentang Penghitungan Penghasilan Kena Pajak dan Pelunasan Pajak Penghasilan dalam Tahun Berjalan, perlu menetapkan Peraturan Menteri Keuangan tentang Pemberian Pengurangan Penghasilan Bruto atas Penyelenggaraan Kegiatan Praktik Kerja, Pemagangan, dan/atau Pembelajaran dalam Rangka Pembinaan dan Pengembangan Sumber Daya Manusia Berbasis Kompetensi Tertentu;",[],"['Wajib Pajak', 'Penghasilan bruto', 'Perizinan Berusaha Terintegrasi Secara Elektronik atau Online Single Submission', 'Perjanjian Kerja Sama', 'Surat Keterangan Fiskal']",221,Pengurangan Penghasilan Bruto; Penyelenggaraan Kegiatan Praktik Kerja; Pemagangan; Pembelajaran; Pembinaan Sumber Daya Manusia; Pengembangan Sumber Daya Manusia; Kompetensi Tertentu.
128~pmk.011~2009.json,PMK 128/PMK.011/2009,Perubahan atas Peraturan Menteri Keuangan Nomor 154/Pmk.011/2008 Tentang Pembebasan Bea Masuk atas Impor Barang Modal Dalam Rangka Pembangunan Dan Pengembangan Industri Pembangkit Tenaga Listrik untuk Kepentingan Umum,2009,128," a. bahwa dalam rangka menunjang berkembangnya usaha industri pembangkit tenaga listrik dan menjamin tersedianya tenaga listrik oleh badan usaha termasuk PT. Perusahaan Listrik Negara (Persero) untuk kepentingan umum, perlu dilakukan penyempurnaan terhadap ketentuan yang mengatur mengenai pemberian fasilitas pembebasan bea masuk atas impor barang modal dalam rangka pembangunan dan pengembangan industri pembangkit tenaga listrik untuk kepentingan umum; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan Atas Peraturan Menteri Keuangan Nomor 154/PMK.011/2008 tentang Pembebasan Bea Masuk Atas Impor Barang Modal Dalam Rangka Pembangunan Dan Pengembangan Industri Pembangkit Tenaga Listrik Untuk Kepentingan Umum;",[],"['Industri pembangkit tenaga listrik', 'Barang modal', 'Badan usaha', 'Izin Usaha Ketenagalistrikan Untuk Kepentingan Umum']",237,Pembebasan bea masuk; Impor barang modal; Pembangunan industri; Pengembangan industri; Pembangkit tenaga listrik; Kepentingan umum.
